Tair,tr,RH,vel,clo,Met,thermal_sensation,thermal_preference,Âge,Sexe,cooling type,Building_type,Tout,clim,Season,lat,lon,TSV_3p,Climate,pmv,ppd,set,pet,pts_pet,pts_set,apmv,epmv,apts,epts
21.943333,22.11516,35.27,0.158,0.99,1.568,0,0,28.0,Female,Air Conditioned,Office,14.9,hot arid,Winter,-30.749,121.466,0,BSh,0.43,8.9,26.3,21.7,-0.09842000000000017,0.0,0.41,0.0,1.3028906483417941,0.0
21.573333,21.77047,40.63,0.049333,0.53,1.052,2,-1,25.0,Female,Air Conditioned,Office,14.9,hot arid,Winter,-30.749,121.466,1,BSh,-1.39,45.0,20.8,20.55,-0.15522999999999998,0.0,-1.67,-0.0,-4.197109351658206,0.0
21.97,21.921738,41.49,0.088667,0.63,1.216,1,0,40.0,Female,Air Conditioned,Office,14.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.52,10.7,22.3,20.94,-0.13596399999999997,0.0,-0.55,-0.0,-2.697109351658206,0.0
22.013333,22.021069,40.71,0.072333,0.86,1.508,-2,1,24.0,Female,Air Conditioned,Office,14.9,hot arid,Winter,-30.749,121.466,-1,BSh,0.36,7.7,25.1,22.35,-0.06631000000000009,0.0,0.35,0.0,0.10289064834179484,0.0
21.816667,21.893245,40.95,0.147667,0.94,1.375,1,0,35.0,Female,Air Conditioned,Office,14.9,hot arid,Winter,-30.749,121.466,1,BSh,0.14,5.4,25.2,21.27,-0.11966200000000016,0.0,0.14,0.0,0.2028906483417927,0.0
22.743333,22.908075,44.75,0.055667,0.48,1.658,1,-1,40.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,0.21,5.9,22.8,23.61,-0.004066000000000125,0.0,0.2,0.0,-2.197109351658206,0.0
22.326667,22.294821,41.38,0.058,0.98,1.387,0,0,52.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,0.4,8.4,25.9,22.84,-0.04210400000000014,0.0,0.38,0.0,0.902890648341792,0.0
21.523333,21.356922,43.39,0.098333,0.52,1.203,0,1,42.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.95,24.3,20.8,20.22,-0.17153200000000013,0.0,-1.07,-0.0,-4.197109351658206,0.0
20.96,21.144324,51.02,0.070667,0.82,1.031,-1,1,46.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,-1,BSh,-0.83,19.6,22.4,20.4,-0.16264000000000012,0.0,-0.92,-0.0,-2.597109351658208,0.0
22.946667,23.293778,33.79,0.162667,0.53,1.688,2,-1,24.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,0.18,5.7,23.3,22.07,-0.08014200000000016,0.0,0.18,0.0,-1.6971093516582059,0.0
22.873333,23.150035,33.79,0.148667,0.4,1.546,1,-1,34.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.25,6.3,21.7,21.59,-0.10385400000000011,0.0,-0.26,-0.0,-3.2971093516582073,0.0
23.173333,23.212396,33.04,0.167667,0.59,1.267,1,-1,25.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.41,8.5,23.1,21.21,-0.12262600000000012,0.0,-0.43,-0.0,-1.8971093516582052,0.0
23.45,23.691845,32.63,0.103667,1.09,1.267,0,-1,54.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,0.51,10.5,27.0,23.15,-0.02679000000000009,0.0,0.48,0.0,2.0028906483417934,0.0
22.55,22.500814,33.88,0.181667,0.63,1.387,0,0,43.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.27,6.6,23.1,20.78,-0.1438680000000001,0.0,-0.28,-0.0,-1.8971093516582052,0.0
22.823333,22.935765,33.78,0.132,0.68,1.031,0,0,48.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.84,19.9,23.0,20.75,-0.1453500000000001,0.0,-0.93,-0.0,-1.9971093516582066,0.0
22.59,22.958684,33.78,0.135667,0.46,1.546,1,0,66.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.16,5.6,22.1,21.51,-0.10780600000000007,0.0,-0.16,-0.0,-2.897109351658205,0.0
22.06,21.937824,38.5,0.064333,0.96,1.031,2,-1,36.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.37,7.8,24.1,21.18,-0.12410800000000011,0.0,-0.39,-0.0,-0.8971093516582052,0.0
21.803333,21.973229,36.92,0.086,0.48,1.366,1,-1,40.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.55,11.4,21.2,20.87,-0.13942200000000016,0.0,-0.59,-0.0,-3.7971093516582073,0.0
22.376667,22.641429,37.32,0.06,1.04,1.237,2,-1,52.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,0.27,6.6,25.8,22.5,-0.058900000000000174,0.0,0.26,0.0,0.8028906483417941,0.0
22.083333,22.492544,41.82,0.103333,0.56,1.375,1,-1,22.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.25,6.3,22.4,21.48,-0.10928800000000005,0.0,-0.26,-0.0,-2.597109351658208,0.0
23.143333,23.374231,39.0,0.086,0.6,1.031,1,0,24.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.73,16.3,22.9,21.78,-0.094468,0.0,-0.8,-0.0,-2.097109351658208,0.0
21.496667,21.773318,40.47,0.074667,0.63,1.173,-1,0,49.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,-1,BSh,-0.73,16.3,21.9,20.57,-0.1542420000000002,0.0,-0.8,-0.0,-3.097109351658208,0.0
21.573333,21.675057,40.06,0.05,0.96,1.203,1,1,39.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.06,5.1,24.5,21.52,-0.10731200000000007,0.0,-0.06,-0.0,-0.4971093516582066,0.0
22.07,21.910605,38.0,0.215,0.58,1.396,0,-1,32.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.53,10.9,22.3,20.15,-0.1749900000000002,0.0,-0.57,-0.0,-2.697109351658206,0.0
21.893333,21.929401,40.8,0.119333,0.44,1.117,1,0,31.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-1.4,45.6,20.4,20.1,-0.17746000000000006,0.0,-1.68,-0.0,-4.597109351658208,0.0
21.48,21.703651,40.99,0.073667,1.06,1.203,1,0,49.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,0.07,5.1,25.2,21.43,-0.11175800000000002,0.0,0.07,0.0,0.2028906483417927,0.0
21.46,21.589968,42.45,0.1,0.7,1.031,-1,1,52.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,-1,BSh,-1.03,27.5,21.9,20.01,-0.181906,0.0,-1.17,-0.0,-3.097109351658208,0.0
21.066667,21.36205,42.31,0.059333,0.94,1.031,1,-1,23.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,1,BSh,-0.6,12.5,23.3,20.5,-0.15770000000000017,0.0,-0.65,-0.0,-1.6971093516582059,0.0
21.543333,21.644628,41.04,0.072667,0.46,1.375,0,0,45.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.64,13.5,20.8,20.97,-0.1344820000000002,0.0,-0.69,-0.0,-4.197109351658206,0.0
21.67,21.95393,40.84,0.067333,0.82,1.375,0,0,39.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,0.08,5.1,24.2,21.73,-0.09693800000000019,0.0,0.08,0.0,-0.7971093516582073,0.0
22.2,22.201182,38.29,0.163333,1.06,1.375,0,0,47.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,0.31,7.0,26.3,21.71,-0.09792600000000018,0.0,0.3,0.0,1.3028906483417941,0.0
21.69,21.805413,40.42,0.071,0.79,1.246,0,0,45.0,Female,Air Conditioned,Office,13.45,hot arid,Winter,-30.749,121.466,0,BSh,-0.21,5.9,23.4,21.19,-0.12361400000000011,0.0,-0.22,-0.0,-1.597109351658208,0.0
16.453333,16.824902,59.35,0.082,0.82,1.095,-1,1,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-1.82,67.9,18.5,15.71,-0.39432600000000007,0.0,-2.32,-0.0,-6.497109351658207,0.0
17.926667,18.08752,53.17,0.101667,0.89,1.117,-1,1,33.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-1.22,36.0,20.4,17.03,-0.329118,0.0,-1.43,-0.0,-4.597109351658208,0.0
17.956667,19.076107,53.62,0.096667,1.23,1.031,-1,1,32.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.72,16.0,22.9,18.06,-0.27823600000000015,0.0,-0.79,-0.0,-2.097109351658208,0.0
17.776667,18.322963,55.04,0.089333,0.83,1.658,0,0,28.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.15,5.5,22.3,18.63,-0.25007800000000013,0.0,-0.15,-0.0,-2.697109351658206,0.0
17.296667,17.552899,58.14,0.087667,0.89,1.546,-1,0,32.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.32,7.2,21.9,17.91,-0.28564600000000007,0.0,-0.33,-0.0,-3.097109351658208,0.0
17.37,17.927021,56.77,0.079333,1.15,1.718,0,1,23.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,0.27,6.5,25.5,19.31,-0.21648600000000018,0.0,0.26,0.0,0.5028906483417934,0.0
17.25,17.692163,55.0,0.107333,0.65,1.546,-2,1,36.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.78,17.7,19.4,17.16,-0.3226960000000001,0.0,-0.86,-0.0,-5.597109351658208,0.0
17.083333,17.394827,54.96,0.109333,0.92,1.418,0,1,53.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.57,11.7,21.3,17.03,-0.329118,0.0,-0.61,-0.0,-3.697109351658206,0.0
17.076667,17.447093,58.14,0.094333,0.64,1.718,0,1,33.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.52,10.7,19.8,17.66,-0.29799600000000015,0.0,-0.55,-0.0,-5.197109351658206,0.0
17.743333,18.19209,54.74,0.065667,0.95,1.246,-1,1,31.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.73,16.2,21.4,17.91,-0.28564600000000007,0.0,-0.8,-0.0,-3.597109351658208,0.0
17.763333,18.650194,53.69,0.084,0.93,1.418,1,0,42.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.36,7.7,22.3,18.34,-0.2644040000000001,0.0,-0.38,-0.0,-2.697109351658206,0.0
18.02,18.403913,52.88,0.072333,1.46,1.117,-1,1,25.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.23,6.1,24.7,18.64,-0.24958400000000014,0.0,-0.24,-0.0,-0.2971093516582073,0.0
18.083333,18.862152,52.6,0.161,1.18,1.345,0,1,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.22,6.0,24.3,18.29,-0.26687400000000017,0.0,-0.23,-0.0,-0.6971093516582059,0.0
18.666667,19.778319,54.7,0.044,0.84,1.345,1,0,38.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.45,9.2,22.1,19.73,-0.19573800000000008,0.0,-0.48,-0.0,-2.897109351658205,0.0
19.74,20.230589,51.66,0.067667,1.0,1.516,1,0,50.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,0.21,5.9,24.9,20.96,-0.13497599999999998,0.0,0.2,0.0,-0.097109351658208,0.0
21.643333,21.760308,44.84,0.069667,0.53,1.267,2,0,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.68,14.6,21.4,21.1,-0.12806000000000006,0.0,-0.74,-0.0,-3.597109351658208,0.0
20.896667,21.204274,42.03,0.155333,0.92,1.117,0,0,47.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.61,12.8,23.4,19.63,-0.20067800000000013,0.0,-0.66,-0.0,-1.597109351658208,0.0
20.763333,21.015237,43.84,0.133333,0.79,1.345,0,0,35.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,-0.3,6.8,23.1,20.02,-0.18141200000000013,0.0,-0.31,-0.0,-1.8971093516582052,0.0
20.836667,21.071188,47.29,0.113,1.04,1.366,0,0,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,0.16,5.5,25.3,21.05,-0.13053000000000003,0.0,0.16,0.0,0.30289064834179413,0.0
20.903333,20.899132,48.17,0.109333,0.74,1.117,1,0,41.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.84,19.9,21.9,19.8,-0.19228000000000012,0.0,-0.93,-0.0,-3.097109351658208,0.0
21.416667,21.559075,46.86,0.097333,0.82,1.314,1,0,51.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.07,5.1,23.8,21.18,-0.12410800000000011,0.0,-0.07,-0.0,-1.1971093516582059,0.0
21.916667,22.200322,43.29,0.058,0.42,1.237,2,-1,67.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.94,23.8,20.6,21.45,-0.11077000000000026,0.0,-1.06,-0.0,-4.397109351658205,0.0
21.916667,22.401286,42.93,0.114,0.62,1.074,1,0,31.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,-0.95,23.9,22.1,20.6,-0.15276,0.0,-1.07,-0.0,-2.897109351658205,0.0
21.923333,22.253125,42.77,0.054333,0.88,1.246,1,0,37.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,1,BSh,0.02,5.0,24.5,22.09,-0.07915400000000017,0.0,0.02,0.0,-0.4971093516582066,0.0
21.54,21.875901,45.43,0.070333,0.89,1.052,-1,1,29.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,-1,BSh,-0.48,9.7,23.6,21.05,-0.13053000000000003,0.0,-0.51,-0.0,-1.3971093516582052,0.0
22.46,22.425144,41.52,0.127333,0.96,1.516,0,0,45.0,Female,Air Conditioned,Office,11.35,hot arid,Winter,-30.749,121.466,0,BSh,0.49,10.0,26.4,22.56,-0.05593600000000021,0.0,0.46,0.0,1.402890648341792,0.0
23.136667,24.001963,52.11,0.056667,0.87,1.568,0,0,53.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,0,BSh,0.77,17.6,27.1,25.16,0.0725039999999999,0.0,0.71,0.0,2.102890648341795,0.0
21.73,22.141109,64.0,0.055333,0.98,1.345,2,-1,48.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh,0.39,8.1,26.2,23.51,-0.00900600000000007,0.0,0.37,0.0,1.2028906483417927,0.0
22.536667,22.947921,55.04,0.045,0.92,1.246,2,0,45.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh,0.29,6.8,25.7,23.73,0.0018619999999998083,0.0,0.28,0.0,0.7028906483417927,0.0
23.08,23.463211,53.04,0.06,0.56,1.658,1,-1,36.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh,0.47,9.6,24.2,24.59,0.044345999999999774,0.0,0.45,0.0,-0.7971093516582073,0.0
21.016667,21.693667,69.76,0.166333,0.59,1.203,0,0,50.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,0,BSh,-0.89,21.9,21.7,20.95,-0.1354700000000002,0.0,-1.0,-0.0,-3.2971093516582073,0.0
18.74,19.404859,48.23,0.048,0.68,1.418,1,0,27.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.65,13.9,20.7,19.17,-0.223402,0.0,-0.7,-0.0,-4.297109351658207,0.0
21.606667,21.833721,41.43,0.046,0.75,1.267,1,-1,40.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.24,6.2,23.2,21.55,-0.10583000000000009,0.0,-0.25,-0.0,-1.7971093516582073,0.0
19.266667,19.721311,45.63,0.118,1.0,1.203,-3,1,35.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,-0.51,10.5,22.9,18.7,-0.24662000000000017,0.0,-0.54,-0.0,-2.097109351658208,0.0
20.96,21.478629,41.44,0.068333,0.87,1.357,-1,0,47.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,-0.0,5.0,24.0,21.12,-0.12707200000000007,0.0,-0.0,-0.0,-0.9971093516582066,0.0
19.596667,19.994204,45.12,0.079,0.87,1.598,0,0,58.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh,0.1,5.2,23.8,20.23,-0.17103800000000013,0.0,0.1,0.0,-1.1971093516582059,0.0
21.14,22.00818,40.08,0.120667,0.7,1.031,-1,0,41.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,-1.13,31.8,22.0,19.7,-0.19722000000000017,0.0,-1.31,-0.0,-2.9971093516582066,0.0
19.576667,20.46021,44.05,0.111667,0.91,1.345,-2,1,47.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,-0.24,6.2,23.3,19.44,-0.21006400000000003,0.0,-0.25,-0.0,-1.6971093516582059,0.0
19.866667,19.998915,45.42,0.069667,1.05,1.375,-1,0,53.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,0.04,5.0,24.5,20.3,-0.16758000000000006,0.0,0.04,0.0,-0.4971093516582066,0.0
20.676667,20.729875,42.83,0.083,0.95,1.074,0,0,45.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh,-0.58,12.1,23.1,19.83,-0.19079800000000025,0.0,-0.62,-0.0,-1.8971093516582052,0.0
21.27,21.224319,42.59,0.084333,1.12,1.031,0,0,57.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh,-0.28,6.6,24.5,20.65,-0.15029000000000026,0.0,-0.29,-0.0,-0.4971093516582066,0.0
21.426667,22.009182,38.89,0.078333,1.1,1.486,1,0,44.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,0.52,10.5,26.7,22.31,-0.06828600000000029,0.0,0.49,0.0,1.7028906483417927,0.0
21.213333,21.323477,40.4,0.070333,1.06,1.267,-1,1,34.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,0.11,5.3,25.1,21.26,-0.12015600000000015,0.0,0.11,0.0,0.10289064834179484,0.0
21.033333,21.501674,39.51,0.071333,0.76,1.117,1,0,35.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.71,15.7,22.4,20.17,-0.174002,0.0,-0.78,-0.0,-2.597109351658208,0.0
19.76,20.923684,46.09,0.064,0.73,1.052,0,0,25.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh,-1.24,37.4,21.2,19.29,-0.21747400000000017,0.0,-1.45,-0.0,-3.7971093516582073,0.0
20.376667,21.047489,44.13,0.047333,1.0,1.117,1,0,43.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.39,8.1,23.7,20.54,-0.1557240000000002,0.0,-0.41,-0.0,-1.2971093516582073,0.0
19.693333,20.403369,47.93,0.059,0.87,1.267,0,0,32.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,0,BSh,-0.4,8.3,22.7,19.97,-0.1838820000000002,0.0,-0.42,-0.0,-2.2971093516582073,0.0
21.68,20.842591,38.26,0.171333,0.45,1.546,2,0,58.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,-0.6,12.5,20.8,19.9,-0.18734000000000017,0.0,-0.65,-0.0,-4.197109351658206,0.0
21.453333,21.304796,41.92,0.079667,1.05,1.246,2,0,24.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,0.1,5.2,25.1,21.29,-0.11867400000000017,0.0,0.1,0.0,0.10289064834179484,0.0
21.36,21.58844,42.19,0.062667,0.48,1.203,-1,1,34.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,-1,BSh,-1.07,29.1,20.5,20.59,-0.15325400000000022,0.0,-1.23,-0.0,-4.497109351658207,0.0
21.67,22.17481,38.48,0.175,1.0,1.688,2,0,24.0,Female,Air Conditioned,Office,15.9,hot arid,Winter,-30.749,121.466,1,BSh,0.55,11.3,26.9,21.94,-0.08656400000000009,0.0,0.52,0.0,1.902890648341792,0.0
22.69,22.670249,41.63,0.066667,0.89,1.516,0,0,57.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh,0.53,10.9,26.0,23.32,-0.018392000000000186,0.0,0.5,0.0,1.0028906483417934,0.0
22.023333,22.232991,43.82,0.101,0.73,1.439,1,0,36.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh,0.11,5.3,24.0,21.86,-0.09051600000000004,0.0,0.11,0.0,-0.9971093516582066,0.0
22.86,22.913901,42.5,0.091667,0.57,1.418,0,0,30.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh,0.01,5.0,23.1,22.47,-0.06038200000000016,0.0,0.01,0.0,-1.8971093516582052,0.0
22.71,22.966044,43.14,0.125,0.52,1.267,0,-1,35.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh,-0.48,9.9,22.4,21.65,-0.10089000000000015,0.0,-0.51,-0.0,-2.597109351658208,0.0
22.9,22.98676,41.61,0.114667,0.54,1.396,0,0,19.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,0,BSh,-0.13,5.3,22.9,22.14,-0.0766840000000002,0.0,-0.13,-0.0,-2.097109351658208,0.0
22.816667,22.940467,42.87,0.204667,0.58,1.117,2,0,35.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh,-0.96,24.3,22.3,20.84,-0.14090400000000014,0.0,-1.08,-0.0,-2.697109351658206,0.0
23.133333,23.404917,41.5,0.115333,0.56,1.396,2,-1,36.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh,-0.02,5.0,23.3,22.5,-0.058900000000000174,0.0,-0.02,-0.0,-1.6971093516582059,0.0
21.033333,21.627563,46.18,0.211333,0.7,1.246,-1,1,34.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,-1,BSh,-0.75,16.9,22.4,19.65,-0.19969000000000015,0.0,-0.82,-0.0,-2.597109351658208,0.0
22.02,22.232159,43.54,0.064,0.66,1.538,3,-1,37.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh,0.17,5.6,23.6,22.46,-0.06087600000000015,0.0,0.17,0.0,-1.3971093516582052,0.0
22.29,22.485007,43.22,0.153333,1.19,1.658,1,0,30.0,Female,Air Conditioned,Office,11.5,hot arid,Winter,-30.749,121.466,1,BSh,0.8,18.5,28.9,23.34,-0.017404000000000197,0.0,0.73,0.0,3.902890648341792,0.0
22.833333,22.961692,43.15,0.081333,0.41,1.074,1,0,32.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,1,BSh,-1.21,35.8,21.2,21.62,-0.10237200000000013,0.0,-1.41,-0.0,-3.7971093516582073,0.0
21.07,21.308859,54.26,0.105,0.57,1.516,-1,0,44.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,-1,BSh,-0.18,5.7,22.0,21.27,-0.11966200000000016,0.0,-0.18,-0.0,-2.9971093516582066,0.0
21.4,21.732728,50.6,0.114,0.44,1.418,-1,0,27.0,Female,Air Conditioned,Office,16.85,hot arid,Winter,-30.749,121.466,-1,BSh,-0.59,12.2,20.8,21.07,-0.12954200000000005,0.0,-0.63,-0.0,-4.197109351658206,0.0
22.076667,22.481699,54.25,0.11,0.74,1.117,1,0,36.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh,-0.43,8.9,23.4,21.7,-0.09842000000000017,0.0,-0.45,-0.0,-1.597109351658208,0.0
22.13,22.560998,54.42,0.098667,0.52,1.568,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,0.08,5.1,22.8,22.77,-0.0455620000000001,0.0,0.08,0.0,-2.197109351658206,0.0
22.183333,22.588684,53.22,0.107333,0.7,1.031,0,0,33.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,-0.73,16.2,22.9,21.5,-0.10830000000000006,0.0,-0.8,-0.0,-2.097109351658208,0.0
21.44,21.885503,55.52,0.116667,0.5,1.357,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,-0.55,11.3,21.4,21.29,-0.11867400000000017,0.0,-0.59,-0.0,-3.597109351658208,0.0
21.613333,22.131395,54.2,0.096,0.65,1.237,2,0,45.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh,-0.39,8.1,22.6,21.52,-0.10731200000000007,0.0,-0.41,-0.0,-2.397109351658205,0.0
21.76,22.132428,53.96,0.104,0.49,1.516,0,0,40.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,-0.16,5.5,21.9,22.07,-0.08014200000000016,0.0,-0.16,-0.0,-3.097109351658208,0.0
21.573333,22.220631,56.02,0.377,0.74,1.598,0,0,28.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,-0.01,5.0,24.6,20.89,-0.13843400000000017,0.0,-0.01,-0.0,-0.39710935165820516,0.0
22.266667,22.904133,53.36,0.283333,0.46,1.598,1,-1,35.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh,-0.33,7.3,22.4,21.5,-0.10830000000000006,0.0,-0.34,-0.0,-2.597109351658208,0.0
21.743333,21.997854,55.34,0.085333,1.08,1.516,0,-1,33.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,0,BSh,0.64,13.5,27.4,23.33,-0.01789800000000019,0.0,0.59,0.0,2.402890648341792,0.0
21.8,22.002274,55.46,0.082667,0.8,1.546,1,0,31.0,Female,Air Conditioned,Office,15.25,hot arid,Winter,-30.749,121.466,1,BSh,0.38,8.1,25.1,22.86,-0.04111600000000015,0.0,0.36,0.0,0.10289064834179484,0.0
