Tair,RH,clo,Met,Tout,vel,tr,Âge,Climate,Season,Sexe,Building_type,cooling type,thermal_sensation,thermal_preference,TSV_3p
29.2,77.6,0.8,1.4,29.5,0.38,29.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
29.3,77.7,0.61,1.4,29.5,0.75,29.3,55.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.2,76.0,0.72,1.4,29.5,0.41,29.2,35.0,BSh,Summer,Female,Office,Mixed Mode,0,-1.0,0.0
29.2,77.6,0.61,1.4,29.5,0.29,29.2,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.2,77.5,0.48,1.4,29.5,0.38,29.2,55.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
29.4,77.1,0.67,1.4,29.5,0.66,29.4,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.6,76.5,0.57,1.4,29.5,0.68,29.6,35.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
29.5,76.5,0.57,1.4,29.5,0.39,29.5,45.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
29.5,77.0,0.55,1.4,29.5,0.31,29.5,55.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.6,76.9,0.67,1.4,29.5,0.56,29.6,55.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.5,76.8,0.82,1.6,29.5,0.39,29.5,55.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
29.6,76.8,0.8,1.4,29.5,0.34,29.6,45.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.7,76.6,0.75,1.4,29.5,0.3,29.7,55.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.7,74.5,0.8,1.4,29.5,0.59,29.7,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
29.7,76.3,0.7,1.4,29.5,0.16,29.7,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.7,76.8,0.8,1.4,29.5,0.49,29.7,45.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.9,77.3,0.86,1.6,29.5,0.18,29.9,35.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.9,77.4,0.7,1.4,29.5,0.35,29.9,45.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
29.9,75.5,0.62,1.6,29.5,0.14,29.9,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.0,76.5,0.69,1.4,29.5,0.62,29.0,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
30.0,76.2,0.8,1.4,29.5,0.38,30.0,55.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.7,76.3,0.72,1.3,29.5,0.58,29.7,55.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
29.8,75.9,0.8,1.4,29.5,0.84,29.8,45.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
26.5,54.0,0.7,1.1,29.5,0.48,26.5,25.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
26.0,53.4,1.03,1.1,29.5,0.09,26.0,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
24.7,53.1,0.86,1.3,29.5,0.1,24.7,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
24.2,56.2,0.64,1.1,29.5,0.16,24.2,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.7,52.3,0.63,1.1,29.5,0.07,23.7,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
22.7,52.0,0.64,1.3,29.5,0.05,22.7,35.0,BSh,Summer,Male,Office,Mixed Mode,2,0.0,1.0
23.2,52.9,0.67,1.1,29.5,0.12,23.2,35.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
23.6,55.6,0.69,1.1,29.5,0.09,23.6,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.3,52.0,0.69,1.1,29.5,0.12,24.3,25.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
24.8,51.3,0.59,1.1,29.5,0.13,24.8,35.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
24.8,49.0,0.62,1.1,29.5,0.18,24.8,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
24.2,51.0,0.58,1.2,29.5,0.29,24.2,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.3,54.0,0.68,1.1,29.5,0.16,24.3,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.8,53.8,0.64,1.1,29.5,0.2,23.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.6,53.1,0.64,1.1,29.5,0.14,24.6,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,54.3,0.6,1.1,29.5,0.13,24.5,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
24.5,54.1,0.7,1.3,29.5,0.21,24.5,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
24.1,56.8,0.64,1.1,29.5,0.14,24.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.6,55.8,0.64,1.1,29.5,0.11,24.6,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.8,54.2,0.7,1.1,29.5,0.18,24.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
24.2,53.2,0.7,1.1,29.5,0.11,24.2,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.5,55.5,0.64,1.1,29.5,0.12,24.5,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.8,51.0,0.64,1.1,29.5,0.07,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.8,51.1,0.58,1.1,29.5,0.18,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
24.6,49.7,0.64,1.1,29.5,0.29,24.6,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
26.1,48.9,0.64,1.1,29.5,0.03,26.1,55.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
26.0,49.0,0.58,1.1,29.5,0.19,26.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.4,45.5,0.64,1.1,29.5,0.17,25.4,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.5,47.8,0.64,1.1,29.5,0.18,25.5,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
26.0,47.7,0.7,1.1,29.5,0.16,26.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.4,45.0,0.64,1.2,29.5,0.16,25.4,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
24.4,47.7,0.64,1.1,29.5,0.18,24.4,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.1,52.9,0.64,1.1,29.5,0.16,24.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
26.1,46.4,0.64,1.1,29.5,0.07,26.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
25.5,46.9,0.64,1.2,29.5,0.26,25.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
26.9,44.2,0.64,1.1,29.5,0.12,26.9,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
26.6,44.5,0.64,1.1,29.5,0.12,26.6,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.8,45.6,0.64,1.1,29.5,0.16,25.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
29.6,43.1,0.64,1.1,29.5,0.59,29.6,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
27.6,47.5,0.58,1.1,29.5,0.11,27.6,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
27.2,48.5,0.64,1.1,29.5,0.11,27.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
26.1,50.0,0.64,1.1,29.5,0.22,26.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
27.1,50.9,0.64,1.1,29.5,0.2,27.1,45.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
25.0,50.4,0.64,1.1,29.5,0.1,25.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.7,49.6,0.58,1.1,29.5,0.19,25.7,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.7,50.7,0.64,1.1,29.5,0.03,24.7,35.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
25.2,51.0,0.64,1.1,29.5,0.13,25.2,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.4,50.5,0.53,1.3,29.5,0.05,25.4,45.0,BSh,Summer,Female,Office,Mixed Mode,1,-1.0,1.0
25.1,49.9,0.64,1.3,29.5,0.15,25.1,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,51.0,0.7,1.2,29.5,0.17,24.5,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.0,54.0,0.64,1.3,29.5,0.14,24.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.8,53.8,0.58,1.4,29.5,0.19,23.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.8,53.7,0.64,1.1,29.5,0.11,23.8,35.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
23.4,53.7,0.63,1.1,29.5,0.26,23.4,35.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
22.9,57.4,0.64,1.2,29.5,0.15,22.9,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.9,53.4,0.56,1.1,29.5,0.11,23.9,45.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
27.0,48.3,0.53,1.1,29.5,0.26,27.0,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
25.5,53.0,0.58,1.1,29.5,0.32,25.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
25.2,52.0,0.64,1.5,29.5,0.14,25.2,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.8,55.0,0.7,1.4,29.5,0.13,24.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.7,53.1,0.64,1.2,29.5,0.28,25.7,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.4,54.6,0.64,1.1,29.5,0.1,25.4,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.2,54.6,0.64,1.3,29.5,0.11,25.2,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.1,54.5,0.64,1.4,29.5,0.09,25.1,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.7,53.0,0.64,1.1,29.5,0.06,24.7,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
25.0,50.2,0.64,1.2,29.5,0.04,25.0,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,49.3,0.64,1.1,29.5,0.17,24.5,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.2,51.4,0.7,1.3,29.5,0.2,25.2,55.0,BSh,Summer,Male,Office,Mixed Mode,1,-1.0,1.0
25.3,54.0,0.64,1.3,29.5,0.11,25.3,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
26.2,52.7,0.64,1.1,29.5,0.12,26.2,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
26.3,53.7,0.7,1.1,29.5,0.19,26.3,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
26.0,57.9,0.58,1.3,29.5,0.13,26.0,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
26.1,56.6,0.7,1.3,29.5,0.25,26.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.3,59.3,0.7,1.4,29.5,0.18,25.3,45.0,BSh,Summer,Male,Office,Mixed Mode,-2,1.0,-1.0
24.2,62.0,0.7,1.4,29.5,0.02,24.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.6,62.0,0.7,1.4,29.5,0.11,24.6,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.8,59.2,0.64,1.4,29.5,0.06,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.0,57.6,0.64,1.4,29.5,0.08,25.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.0,56.6,0.7,1.4,29.5,0.04,25.0,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
24.9,55.1,0.7,1.5,29.5,0.0,24.9,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.9,56.1,0.7,1.5,29.5,0.04,24.9,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.2,59.1,0.7,1.4,29.5,0.06,24.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
24.2,59.9,0.7,1.5,29.5,0.03,24.2,55.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
20.7,62.0,0.7,1.2,29.5,0.74,20.7,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
21.9,65.8,1.05,1.6,29.5,0.02,21.9,35.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
21.7,60.6,0.7,1.6,29.5,0.07,21.7,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.1,64.1,0.7,1.3,29.5,0.03,23.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.8,62.6,0.7,1.4,29.5,0.09,23.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.1,61.0,0.64,1.0,29.5,0.13,24.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
21.9,65.4,0.7,1.4,29.5,0.17,21.9,55.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
22.1,64.1,0.7,1.3,29.5,0.09,22.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
22.0,63.7,0.64,1.5,29.5,0.17,22.0,55.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
23.0,63.6,0.7,1.3,29.5,0.03,23.0,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.8,62.5,0.57,1.5,29.5,0.01,23.8,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,1.0,-1.0
24.9,61.1,1.04,1.5,29.5,0.06,24.9,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
24.9,61.0,0.59,1.5,29.5,0.11,24.9,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
24.8,59.6,1.01,1.3,29.5,0.01,24.8,35.0,BSh,Summer,Female,Office,Mixed Mode,-1,1.0,-1.0
24.6,58.1,0.7,1.2,29.5,0.02,24.6,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
24.1,57.3,0.78,1.3,29.5,0.06,24.1,25.0,BSh,Summer,Female,Office,Mixed Mode,1,0.0,1.0
24.2,57.6,0.71,1.6,29.5,0.08,24.2,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.9,61.9,0.7,1.4,29.5,0.24,24.9,45.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
25.6,55.7,0.7,1.6,29.5,0.13,25.6,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
26.1,56.3,0.7,1.5,29.5,0.14,26.1,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
25.6,55.8,0.64,1.3,29.5,0.2,25.6,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.5,57.5,0.7,1.4,29.5,0.21,25.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
25.4,58.0,0.7,1.3,29.5,0.1,25.4,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.9,57.6,0.64,1.4,29.5,0.17,24.9,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.0,59.4,1.05,1.4,29.5,0.1,24.0,35.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
24.5,57.7,0.64,1.5,29.5,0.14,24.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.8,56.8,0.64,1.5,29.5,0.08,24.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.4,55.2,0.64,1.4,29.5,0.02,25.4,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
25.5,54.4,0.7,1.1,29.5,0.12,25.5,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.8,52.5,0.7,1.4,29.5,0.44,24.8,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.8,55.2,0.7,1.6,29.5,0.01,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.2,54.7,0.7,1.5,29.5,0.06,25.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
24.8,52.3,0.7,1.3,29.5,0.06,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.2,54.2,0.7,1.5,29.5,0.06,24.2,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
24.5,58.0,0.7,1.5,29.5,0.06,24.5,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.2,53.6,0.71,1.3,29.5,0.07,24.2,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.7,55.5,0.64,1.9,29.5,0.15,23.7,25.0,BSh,Summer,Male,Office,Mixed Mode,2,0.0,1.0
24.0,59.3,0.64,1.4,29.5,0.12,24.0,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
25.2,54.0,0.64,2.1,29.5,0.14,25.2,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.6,57.2,0.59,1.8,29.5,0.09,24.6,35.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
25.0,56.3,0.53,1.4,29.5,0.13,25.0,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
25.6,53.9,0.53,1.4,29.5,0.13,25.6,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
25.7,54.5,0.7,1.4,29.5,0.06,25.7,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.8,54.3,0.63,1.1,29.5,0.08,25.8,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
25.0,54.9,0.7,1.6,29.5,0.06,25.0,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
24.4,57.6,0.7,1.4,29.5,0.03,24.4,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
24.1,60.7,0.55,1.4,29.5,0.32,24.1,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,47.2,0.7,1.2,29.5,0.14,24.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.1,54.6,0.7,1.2,29.5,0.17,23.1,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
22.6,54.3,0.64,1.0,29.5,0.12,22.6,35.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
22.0,54.3,0.7,1.1,29.5,0.22,22.0,25.0,BSh,Summer,Male,Office,Mixed Mode,0,-1.0,0.0
22.1,56.7,0.7,1.1,29.5,0.33,22.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
22.2,57.0,0.7,1.1,29.5,0.18,22.2,55.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.6,54.8,0.7,1.1,29.5,0.27,23.6,45.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
23.4,54.3,0.64,1.1,29.5,0.13,23.4,35.0,BSh,Summer,Male,Office,Mixed Mode,1,0.0,1.0
23.4,54.3,0.7,1.1,29.5,0.21,23.4,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
23.4,54.1,0.7,1.1,29.5,0.14,23.4,35.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
23.1,54.8,0.64,1.3,29.5,0.1,23.1,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
22.7,54.2,0.78,1.3,29.5,0.12,22.7,55.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
22.9,54.8,0.64,1.1,29.5,0.15,22.9,35.0,BSh,Summer,Male,Office,Mixed Mode,-3,0.0,-1.0
23.7,54.1,0.7,1.4,29.5,0.07,23.7,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.6,54.8,0.7,1.4,29.5,0.13,23.6,45.0,BSh,Summer,Male,Office,Mixed Mode,-2,0.0,-1.0
23.4,54.1,0.7,1.1,29.5,0.12,23.4,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
23.8,55.4,0.57,1.1,29.5,0.11,23.8,45.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
22.7,54.3,0.7,1.3,29.5,0.17,22.7,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,1.0,-1.0
22.5,55.5,0.7,1.1,29.5,0.15,22.5,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.2,54.8,0.7,1.1,29.5,0.1,23.2,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.4,55.7,0.7,1.1,29.5,0.09,23.4,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,53.8,0.7,1.1,29.5,0.12,24.5,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
25.2,52.4,0.57,1.1,29.5,0.05,25.2,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,-1.0,-1.0
25.5,51.8,0.57,1.3,29.5,0.11,25.5,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
25.9,53.9,0.7,1.1,29.5,0.06,25.9,45.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
25.8,54.7,0.7,1.1,29.5,0.12,25.8,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.5,54.8,0.7,1.1,29.5,0.14,25.5,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.8,55.1,0.7,1.1,29.5,0.2,25.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.9,55.0,0.7,1.0,29.5,0.21,25.9,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
25.7,55.1,0.57,1.3,29.5,0.15,25.7,25.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
25.1,51.3,0.7,1.4,29.5,0.17,25.1,18.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.5,54.1,0.7,1.7,29.5,0.14,24.5,45.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.9,52.5,0.7,1.1,29.5,0.16,24.9,25.0,BSh,Summer,Male,Office,Mixed Mode,0,1.0,0.0
25.3,54.1,0.7,1.2,29.5,0.06,25.3,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.8,51.7,0.7,1.4,29.5,0.06,24.8,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
24.2,53.2,0.7,1.7,29.5,0.13,24.2,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.7,55.1,0.55,1.1,29.5,0.18,23.7,25.0,BSh,Summer,Female,Office,Mixed Mode,-1,0.0,-1.0
23.7,55.7,0.7,1.3,29.5,0.11,23.7,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
23.8,56.1,0.64,1.1,29.5,0.11,23.8,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.9,55.2,0.7,1.1,29.5,0.18,23.9,35.0,BSh,Summer,Male,Office,Mixed Mode,-2,1.0,-1.0
24.1,54.4,0.64,1.5,29.5,0.09,24.1,35.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.0,54.7,0.64,1.1,29.5,0.1,24.0,25.0,BSh,Summer,Male,Office,Mixed Mode,-1,0.0,-1.0
24.0,54.5,0.7,1.3,29.5,0.14,24.0,25.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.9,55.4,0.69,1.2,29.5,0.09,23.9,65.0,BSh,Summer,Female,Office,Mixed Mode,0,0.0,0.0
24.0,55.1,0.7,1.1,29.5,0.08,24.0,35.0,BSh,Summer,Male,Office,Mixed Mode,1,-1.0,1.0
23.4,56.1,0.7,1.1,29.5,0.08,23.4,25.0,BSh,Summer,Male,Office,Mixed Mode,2,1.0,1.0
23.3,56.8,0.68,1.1,29.5,0.2,23.3,35.0,BSh,Summer,Male,Office,Mixed Mode,0,0.0,0.0
23.7,32.8,0.89,1.1,21.3,0.02,23.7,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
22.0,31.7,0.76,1.2,21.3,0.02,22.0,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
22.5,29.7,0.88,1.2,21.3,0.13,22.5,45.0,BSh,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
22.1,26.8,0.95,1.1,21.3,0.04,22.1,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
22.6,25.7,0.71,1.2,21.3,0.04,22.6,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,31.5,1.01,1.1,21.3,0.05,23.2,25.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
23.2,31.5,0.86,1.1,21.3,0.05,23.2,25.0,BSh,Winter,Male,Office,Naturally Ventilated,0,-1.0,0.0
23.3,33.0,1.05,1.1,21.3,0.04,23.3,55.0,BSh,Winter,Male,Office,Naturally Ventilated,-1,-1.0,-1.0
23.5,33.6,0.58,1.4,21.3,0.03,23.5,35.0,BSh,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
23.8,30.8,0.55,1.1,21.3,0.04,23.8,25.0,BSh,Winter,Male,Office,Naturally Ventilated,-1,0.0,-1.0
23.7,32.8,0.65,1.1,21.3,0.02,23.7,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
24.7,30.8,0.55,1.0,21.3,0.01,24.7,45.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
24.7,30.8,0.83,1.1,21.3,0.01,24.7,55.0,BSh,Winter,Male,Office,Naturally Ventilated,0,0.0,0.0
23.9,30.3,0.72,1.1,21.3,0.05,23.9,35.0,BSh,Winter,Male,Office,Naturally Ventilated,-2,0.0,-1.0
